Name	Description	Control	Treatment
MED19	13266	71.2658718845034	64.2363219831864
UPF3A	24818	208.845473621737	198.832597729209
CRELD1	4118	53.6805011916048	48.4351664136058
ZNF565	26009	15.6186651573564	18.8724809521961
ACRC	196	15.6186651573564	18.8677262058008
MIR155HG	13689	15.6112947004986	18.860594086208
NMB	16456	50.7525542588648	56.0992156309587
RRP7BP	20309	57.5800081611434	63.2188865175082
BEND3P3	1685	54.6638539593759	60.1832217328571
LOC100506804	11353	14.6367864809568	11.7290363336703
TMEM75	23816	14.6397346637	11.7219042140775
ZNF200	25749	112.723745773432	120.884670691344
OSTF1	17394	317.690349704833	305.399473331932
ZNF530	25980	59.5408173311994	54.0595899532071
CASP2	2700	770.011716934957	789.311363557882
CCDC149	2817	48.320705984125	43.3479890852149
CWC15	4392	350.368805069656	337.55329492149
MCM9	13213	278.646634994185	267.190963785456
PSMD3	19085	954.516596438724	976.036962746451
GPT2	7663	305.977087882501	318.150699877676
ERCC2	5788	172.750343123031	163.678771952965
BACH2	1562	42.9520662284159	38.2560570104289
PAQR4	17571	172.735602209316	163.67401720657
ZNF699	26123	16.1014969930126	19.3764439386399
LINC00506	10305	658.243316193237	677.184253491893
ZNF737	26160	137.637091300725	129.021777043571
RAB30	19349	17.557362956839	21.9152778564401
AP3M1	914	556.283383575911	572.573795505005
ZRSR2	26291	32.700566735397	28.5500047421268
ASCC3	1265	841.753050198259	821.997676612255
AUTS2	1492	78.0771107816949	71.9122580665274
FBXL3	6433	469.447491549312	484.377815241231
DISP2	4950	10.7417017855329	8.15374796461105
RNF2	19991	283.051085169953	294.702136703126
GSTM3	7786	84.412888300088	78.0026066214107
LOC101927755	11647	16.5887511027835	19.885161671479
MAK	12985	16.5858029200404	19.8827842982814
PKMYT1	18206	235.241218757544	248.280444862098
NOL6	16503	397.220378267611	410.972687200953
IGSF10	8753	109.315915187779	116.757871871888
CALML4	2592	166.41603969601	157.543253307327
VEZT	25028	493.359795212375	478.242296595593
RSU1	20340	996.997623562456	975.430772712509
TASP1	23041	108.83013516938	116.265795751432
TMX4	23888	1619.63895973224	1591.9254641119
C9orf9	2492	14.629416024099	10.7020913752017
LOC105373300	12200	4.87991155456665	3.0641932630226
MTRNR2L4	15815	4.88138564593821	3.06181588982498
RNF222	20008	4.88138564593821	3.06181588982498
ROR2	20094	4.87991155456665	3.06181588982498
FXYD3	6947	4.88138564593821	3.05943851662736
ANKRD18B	773	4.87843746319509	3.06181588982498
KLHDC9	9575	4.87843746319509	3.06181588982498
NUAK2	16741	4.87991155456665	3.05943851662736
KCNQ4	9321	4.87843746319509	3.05943851662736
AKR7A3	587	4.87991155456665	3.05706114342974
TJP1	23474	4.87991155456665	3.05706114342974
YBX2	25411	4.87843746319509	3.05706114342974
FAHD1	5990	110.771781151606	103.495550220108
PTRH2	19224	97.59528290859	90.7467010475616
ZNF407	25890	441.707911393918	416.623261845729
AMDHD2	684	117.593338688398	110.151673464573
ATP5SL	1421	196.153281305749	186.628126887466
FAM168A	6100	431.403344611523	445.59639888558
MOK	15500	23.4176790964337	19.885161671479
DCAF17	4622	264.96519354494	253.919132640885
RALGPS1	19458	19.0264957430095	15.8082876891735
UBE2L3	24649	791.031451858197	772.017338014551
ACVRL1	261	6.83040208502176	9.17831554988207
PIH1D2	18116	7.80785848730665	5.60778192721801
LRRC3	12707	7.80785848730665	5.60540455402039
PPP1R13L	18648	7.80933257867821	5.60302718082277
GINS1	7275	369.439523553813	356.416266380895
LDHD	9986	54.6579575938896	49.464488745272
HDGFRP2	8031	394.308646339958	407.906116564733
MRPS9	15674	242.043613106506	231.478495439222
MMP25	15461	11.2319040780469	14.2797571174586
TBRG1	23114	299.63393990725	311.549256216756
NRSN2	16679	60.5167996421128	55.0817801652805
IKZF4	8775	60.5035328197687	55.0603838065019
LOC202181	12248	37.5657373762481	33.1569928160499
LACTB2-AS1	9866	11.2230595298175	8.67435256343822
KRT13	9684	11.2274818039322	8.66959781704299
SDS	20676	11.221585438446	8.67197519024061
KLF8	9564	11.2260077125606	8.66722044384537
MSX2P1	15736	11.2230595298175	8.66722044384537
LINC00526	10317	11.2201113470744	8.66959781704299
FAM109B	6011	45.3647513153254	51.4993596766284
NAA20	16006	258.15542873912	247.270141516013
CEP162	3358	190.301809714384	199.914222271223
NAGA	16036	495.763635751055	480.802526872172
SHCBP1	20989	345.982043990347	333.50019467116
DPH5	5188	104.92030956024	97.9305610104468
NFS1	16341	104.92030956024	97.9067872784707
GAA	6977	256.194619569064	267.193341158653
HARS2	7948	274.271666645848	263.111712429953
ABCA4	50	0.0	1.01981283887579
ACTBL2	221	0.0	1.01981283887579
ART3	1227	0.0	1.01981283887579
BCL11B	1640	0.0	1.01981283887579
C7orf71	2423	0.0	1.01981283887579
CCL22	2950	0.0	1.01981283887579
CD300LD	3070	0.0	1.01981283887579
CDC42EP1	3148	0.0	1.01981283887579
CDHR4	3196	0.0	1.01981283887579
CHRM3-AS1	3550	0.0	1.01981283887579
CLDN4	3676	0.0	1.01981283887579
CLIC5	3722	0.0	1.01981283887579
CNTF	3850	0.0	1.01981283887579
CRYBA4	4167	0.0	1.01981283887579
CYP2C8	4498	0.0	1.01981283887579
CYP3A4	4511	0.0	1.01981283887579
CYP3A43	4512	0.0	1.01981283887579
DDX11L1	4704	0.0	1.01981283887579
DIO3OS	4931	0.0	1.01981283887579
DLX3	5009	0.0	1.01981283887579
DNAH2	5050	0.0	1.01981283887579
DNAH5	5052	0.0	1.01981283887579
DNAJC27-AS1	5097	0.0	1.01981283887579
DNM1P35	5126	0.0	1.01981283887579
DOK5	5166	0.0	1.01981283887579
FAM149A	6066	0.0	1.01981283887579
FAM3B	6243	0.0	1.01981283887579
FOXN4	6822	0.0	1.01981283887579
GHR	7253	0.0	1.01981283887579
GPR143	7582	0.0	1.01981283887579
HIGD2B	8140	0.0	1.01981283887579
HPD	8426	0.0	1.01981283887579
IGSF11	8754	0.0	1.01981283887579
KCND2	9242	0.0	1.01981283887579
KCNH6	9261	0.0	1.01981283887579
KCNJ1	9270	0.0	1.01981283887579
KISS1	9536	0.0	1.01981283887579
LEFTY2	10002	0.0	1.01981283887579
LILRA3	10081	0.0	1.01981283887579
LINC00202-1	10145	0.0	1.01981283887579
LINC01163	10673	0.0	1.01981283887579
LINC01285	10762	0.0	1.01981283887579
LINC01305	10773	0.0	1.01981283887579
LINC01399	10833	0.0	1.01981283887579
LINC01441	10858	0.0	1.01981283887579
LINC01474	10875	0.0	1.01981283887579
LOC100505625	11270	0.0	1.01981283887579
LOC101927179	11525	0.0	1.01981283887579
LOC101927478	11591	0.0	1.01981283887579
LOC101927587	11613	0.0	1.01981283887579
LOC101927865	11676	0.0	1.01981283887579
LOC105447645	12207	0.0	1.01981283887579
MB	13148	0.0	1.01981283887579
NBPF7	16114	0.0	1.01981283887579
NR2F1	16630	0.0	1.01981283887579
ODF3L1	16885	0.0	1.01981283887579
OR10V2P	16980	0.0	1.01981283887579
OVCH1	17426	0.0	1.01981283887579
RLBP1	19892	0.0	1.01981283887579
RORB	20098	0.0	1.01981283887579
RTEL1-TNFRSF6B	20347	0.0	1.01981283887579
SBK3	20514	0.0	1.01981283887579
SCT	20633	0.0	1.01981283887579
SEMA3D	20732	0.0	1.01981283887579
SLC6A20	21450	0.0	1.01981283887579
SVILP1	22847	0.0	1.01981283887579
TENM2	23250	0.0	1.01981283887579
TMEM51-AS1	23787	0.0	1.01981283887579
TNFSF18	23929	0.0	1.01981283887579
TSGA13	24321	0.0	1.01981283887579
TTC36	24421	0.0	1.01981283887579
WNK2	25293	0.0	1.01981283887579
WNT10A	25297	0.0	1.01981283887579
NIFK	16375	234.739223734057	245.294704914597
RIOK3	19881	444.092588744767	458.369021790103
MARCKS	13112	197.623888183291	188.159034832379
UBA1	24605	1596.14167970175	1561.4570797251
MPZL2	15558	3.41520104251088	5.61729142000849
KIRREL	9531	18.0593579803255	21.4208243627867
TTC4	24430	18.0637802544402	21.4160696163915
PDCD4-AS1	17801	18.0505134320962	21.4136922431939
TXNRD1	24580	1725.0907461434	1753.61928997066
MFSD7	13395	15.1284628648424	12.2329993201142
AOC1	890	15.1225664993562	12.2353766933118
B4GALT2	1542	211.311225998023	221.297008662848
NDUFB5	16222	446.487584735218	432.441059027693
TMEM219	23710	294.767295175028	306.490607366737
FEN1	6532	832.052190743988	851.519946729305
ACOX2	185	4.88285973730978	3.0641932630226
SPCS1	22338	406.463465439542	420.13673851165
CNIH3	3816	0.488728201142446	2.03487093135633
MGARP	13401	0.488728201142446	2.03487093135633
PXT1	19275	0.488728201142446	2.03487093135633
SNORA61	21810	0.488728201142446	2.03487093135633
GM2A	7380	846.148655825798	865.83298707153
DUT	5331	1243.88577003061	1220.24291099944
PDE8B	17836	18.548086181468	21.922409976033
INSC	8930	0.488728201142446	2.04438042414681
SLCO2A1	21502	0.488728201142446	2.04438042414681
SOWAHD	22214	13.182394608502	10.2052605083507
SMAD1	21549	99.0688379688751	92.2799863656717
HOOK2	8358	41.4770370767592	46.3788991234709
SNORA14B	21753	3.41962331662556	1.53328531811011
C5orf45	2362	23.9078813889477	20.4010115239109
CD3EAP	3082	7.31765619479264	9.69654277551163
PLEKHA4	18292	7.32207846890732	9.69178802911639
EOGT	5709	251.810806672497	262.583975711533
CDKN2B	3242	7.3191302861642	9.68703328272115
GPR82	7639	7.31618210342108	9.68703328272115
ATOX1	1363	97.1153992556769	104.006645326144
ACSM1	207	19.0309180171242	22.4382598284649
BNIP1	1786	55.6398362702892	50.4795468377526
TAL1	22987	1602.09781178049	1571.37467807654
ALG10	624	244.974508221989	234.580726673407
PAPD4	17557	507.042710752991	522.125154518821
KIAA1958	9470	95.6462664695064	102.473360008034
ACOT11	175	89.7903726040264	83.0826518302087
MIR181A1HG	13697	44.4005617353845	39.7679459697604
RND2	19933	4.39560562753889	2.54596603739304
SLC25A11	21209	284.520217956124	273.286067086734
CS	4184	1813.87123233497	1842.76376187738
TRMT12	24256	94.6776546154509	101.472566154739
SRP72	22501	1624.02572081155	1597.07207577023
MCAT	13185	126.880648601476	119.32523426806
MTERF4	15766	162.518006817843	153.998870789836
PRPSAP1	18930	162.482628624925	153.982229177453
CAMK1	2600	120.042876059597	112.690507382373
CPSF3L	4071	390.906712119791	377.860864475658
GLRX	7351	162.475258168067	154.003625536232
PTPRJ	19209	230.348040380633	220.286705316763
GLTP	7361	204.47934982163	214.160696163915
DLSTP1	5005	59.5142836865113	51.4779633178498
EXD2	5900	184.950859055134	175.926035512265
PKLR	18204	155.668441544991	164.16133858063
LOX	12612	23.9226223026633	19.8804069250838
PARP9	17604	203.99356980323	213.670997416657
PKN1	18207	1371.2875768434	1346.69970302004
RYK	20399	250.298925236551	263.596656430816
STARD3NL	22645	287.431949883776	298.821803402989
NDUFC2	16228	242.074569025309	229.495926718214
MAF1	12927	606.099755990894	589.960538603043
KIF24	9497	262.5333452702	251.877129589936
METTL25	13354	59.0344000335983	52.495398783528
SKIV2L	21086	328.864764219389	341.646810516179
THSD1	23409	7.80491030456353	10.2028831351531
LOC101928437	11790	7.8019621218204	10.2005057619555
ACSBG1	198	7.80933257867821	10.190996269165
ZNF468	25931	142.016481923176	134.113709118357
UBE2Q2P1	24660	39.5339170031619	35.1752221350229
CHMP4C	3528	18.0652543458118	21.4160696163915
PRKDC	18854	10808.4814610625	10726.3581560707
KLF11	9550	74.6707542874134	68.8242910715286
ACTG2	227	0.0	1.01743546567817
ADAMTS4	311	0.0	1.01743546567817
APOC1P1	978	0.0	1.01743546567817
BPIFC	1818	0.0	1.01743546567817
CA7	2509	0.0	1.01743546567817
CCL18	2945	0.0	1.01743546567817
CCL24	2952	0.0	1.01743546567817
CYP2A7	4493	0.0	1.01743546567817
DSC3	5254	0.0	1.01743546567817
FAM135B	6054	0.0	1.01743546567817
FOXD4L1	6793	0.0	1.01743546567817
GRIA4	7697	0.0	1.01743546567817
IDH1-AS1	8630	0.0	1.01743546567817
IGF2BP1	8725	0.0	1.01743546567817
KCP	9334	0.0	1.01743546567817
KLKB1	9630	0.0	1.01743546567817
LOC101928150	11730	0.0	1.01743546567817
LOC101928386	11779	0.0	1.01743546567817
LOC283440	12269	0.0	1.01743546567817
LOC55338	12464	0.0	1.01743546567817
MLXIPL	15433	0.0	1.01743546567817
NKX6-2	16426	0.0	1.01743546567817
OTOF	17399	0.0	1.01743546567817
PAPL	17560	0.0	1.01743546567817
PCDHA4	17693	0.0	1.01743546567817
PLA2G4D	18234	0.0	1.01743546567817
RAB17	19331	0.0	1.01743546567817
RAB41	19374	0.0	1.01743546567817
RNF223	20009	0.0	1.01743546567817
RS1	20314	0.0	1.01743546567817
SCARNA23	20555	0.0	1.01743546567817
SLC39A2	21376	0.0	1.01743546567817
SORCS2	22201	0.0	1.01743546567817
TAGLN3	22986	0.0	1.01743546567817
TBX2	23121	0.0	1.01743546567817
TMEM191B	23680	0.0	1.01743546567817
UCN3	24729	0.0	1.01743546567817
YAP1	25406	0.0	1.01743546567817
SLC15A4	21132	178.612133353997	169.814290598603
SDAD1	20642	465.556829128003	479.873054214806
LOC645513	12516	62.4717124466825	57.109518977044
ITGA9-AS1	9072	2.92499874999687	5.10619631397178
KIAA0355	9413	116.636519565315	125.990867005315
CCDC26	2859	3.41962331662556	6.10936754046424
LAMTOR3	9895	303.54376551639	315.141186198199
SWSAP1	22853	15.6142428832417	12.7512265457437
MARVELD2	13123	15.6112947004986	12.7488491725461
IK	8766	758.350048310631	740.369856784635
C16orf89	2074	0.0	1.0221902120734
C1QTNF3-AMACR	2162	0.0	1.0221902120734
C3orf30	2314	0.0	1.0221902120734
CALCA	2577	0.0	1.0221902120734
CASP5	2703	0.0	1.0221902120734
CCDC110	2782	0.0	1.0221902120734
CCDC162P	2829	0.0	1.0221902120734
CDH3	3186	0.0	1.0221902120734
CLIC3	3720	0.0	1.0221902120734
CRCT1	4104	0.0	1.0221902120734
CTD-2270F17.1	4316	0.0	1.0221902120734
DNAI2	5058	0.0	1.0221902120734
EPHA2	5735	0.0	1.0221902120734
EPS8L3	5770	0.0	1.0221902120734
FBLN7	6412	0.0	1.0221902120734
FFAR3	6554	0.0	1.0221902120734
HORMAD2	8362	0.0	1.0221902120734
INSM1	8937	0.0	1.0221902120734
ISL2	9040	0.0	1.0221902120734
KIF1A	9488	0.0	1.0221902120734
KNDC1	9654	0.0	1.0221902120734
KRT16P1	9688	0.0	1.0221902120734
LHB	10051	0.0	1.0221902120734
LINC00313	10195	0.0	1.0221902120734
LINC00491	10297	0.0	1.0221902120734
LINC00950	10529	0.0	1.0221902120734
LINC01050	10595	0.0	1.0221902120734
LINCR-0001	10995	0.0	1.0221902120734
LOC101927914	11686	0.0	1.0221902120734
LOC101927973	11700	0.0	1.0221902120734
LOC101929319	11955	0.0	1.0221902120734
LOC102723854	12116	0.0	1.0221902120734
LOC102724467	12148	0.0	1.0221902120734
LOC403312	12420	0.0	1.0221902120734
MGC2889	13420	0.0	1.0221902120734
MSMB	15717	0.0	1.0221902120734
NIPAL4	16388	0.0	1.0221902120734
NPAS3	16547	0.0	1.0221902120734
NPIPB6	16580	0.0	1.0221902120734
NR0B1	16616	0.0	1.0221902120734
OR51B2	17168	0.0	1.0221902120734
OR7E47P	17309	0.0	1.0221902120734
PADI1	17502	0.0	1.0221902120734
PTHLH	19164	0.0	1.0221902120734
RTP3	20363	0.0	1.0221902120734
SPATA4	22319	0.0	1.0221902120734
ST3GAL6-AS1	22596	0.0	1.0221902120734
TMEM262	23757	0.0	1.0221902120734
WDR64	25227	0.0	1.0221902120734
SMIM11	21613	53.6834493743479	47.9573545323357
ATP11B	1370	1545.46430410283	1519.40701601143
HMGA2	8280	56.6128703984594	51.5041144230236
PSMB7	19067	531.919203995995	547.152173102236
B3GALNT1	1515	56.6069740329732	51.501737049826
SMAGP	21560	11.7088395482169	9.16880605709159
PGGT1B	17983	216.675443479617	207.041025277365
IRAK4	9006	216.660702565902	207.029138411377
LSM3	12800	394.770840896413	407.906116564733
PAK1	17526	247.908351520215	237.659184175615
HPSE	8439	100.997217128757	94.3219894166209
TMC3-AS1	23541	4.38970926205265	2.54358866419542
CYP51A1-AS1	4536	4.39413153616733	6.62046264650094
SNORA38B	21783	2.44216691434067	4.08400610189838
SMIM17	21618	2.43921873159755	4.08400610189838
APCDD1L	938	2.44069282296911	4.08162872870076
FAM71F2	6295	2.44069282296911	4.08162872870076
LINC01359	10810	2.44069282296911	4.08162872870076
LRRN4	12779	2.44069282296911	4.08162872870076
SPOCK1	22405	2.43774464022599	4.08400610189838
LOC100131107	11152	2.43921873159755	4.08162872870076
ADGRB1	362	2.44069282296911	4.07925135550314
DDX43	4732	2.44069282296911	4.07925135550314
NRCAM	16651	2.43774464022599	4.08162872870076
RFTN2	19751	2.43921873159755	4.07687398230552
HSPB6	8540	2.43627054885443	4.07925135550314
TCEAL5	23147	2.43774464022599	4.0744966091079
PRR22	18948	21.9588649498642	25.4976983450923
LOC100505736	11276	21.9529685843779	25.4881888523018
SSFA2	22544	877.399252962855	858.171315227375
LOC100506142	11306	5.84999749999374	8.15612533780866
ZNF155	25725	45.3735958635547	40.7972683014267
MINOS1	13475	174.226846366059	183.048083772012
HBG2	7974	374.743303289173	387.493218174834
AMMECR1L	698	199.082702329861	209.61551979313
PHRF1	18061	478.265236449078	492.560091684214
GATAD2B	7122	625.575179468014	642.030427715649
SDF4	20656	924.22281842475	904.58587494881
TUBE1	24526	72.2212169162149	78.4946827418664
FAM35DP	6241	8.29658668844909	6.12600915284757
MAGOH2P	12982	8.29658668844909	6.12125440645233
SH3GL1P2	20961	8.29511259707753	6.12125440645233
CASC10	2674	8.29953487119221	6.11649966005709
HSPA7	8532	8.29953487119221	6.11649966005709
LOC400684	12395	8.29806077982065	6.11649966005709
A1BG-AS1	2	8.29658668844909	6.11649966005709
SUMO4	22808	8.29658668844909	6.11649966005709
SMG1P5	21600	22.9392695348922	27.0428705291905
LINC00893	10487	8.29069032296285	6.11649966005709
ORC5	17356	180.05473249548	171.292896333168
TRIM52-AS1	24209	22.9318990780344	26.5080016911776
SUMO2	22806	1239.51669804776	1216.61769779323
LOC101929524	11992	1.94901643908354	3.56577887626882
KITLG	9539	8.29953487119221	10.7139782411898
KTN1-AS1	9846	8.29658668844909	10.7116008679922
NEIL1	16262	8.29806077982065	10.7068461215969
CASC9	2690	8.29511259707753	10.7068461215969
LY6G5B	12848	8.29658668844909	10.6997140020041
ELMSAN1	5611	803.776711463561	823.54522616955
MUTYH	15859	119.534984670624	112.188921769127
HIF1A-AS2	8133	3.42109740799712	5.61253667361325
ALDH1B1	604	165.444479659211	157.034535574488
CD8B	3116	5.86179023096623	3.56815624946644
PPT1	18725	1078.9167517502	1100.38280789337
COL11A2	3892	1.94901643908354	3.57291099586168
CCL3	2957	2.43921873159755	4.5974785811327
DNAJC15	5085	297.679027102681	286.591181456072
MRPL9	15644	388.424744738419	401.335578755382
SDR42E1	20674	24.8882859739757	21.425579109182
C1RL	2172	144.941480673173	152.96003896538
CACNA1C	2529	24.883863699861	21.4160696163915
NLRC3	16438	329.920347464366	315.671300289816
MRTO4	15678	257.158809149004	267.666398293528
DLGAP1-AS1	4988	22.9215804384334	27.5325692764486
MPL	15537	77.09965437941	83.1254445477658
LINC00925	10510	5.36274339022286	3.0641932630226
ATP8B3	1457	69.7878945501036	64.2505862223721
ZBED3	25467	75.1432674834687	81.0953283628047
SOX21	22226	5.84852340862218	3.05706114342974
SPRN	22422	24.8853377912326	28.5642689813125
CARS2	2671	259.152048329235	248.354143431224
NDUFA5	16200	348.430107270174	336.516840470231
AKAP11	554	727.087658442601	744.453862886533
C5orf17	2354	8.78531488959154	11.2179412276336
SIGLEC6	21035	166.402772873666	174.906222673389
ITGA3	9065	16.110341541242	13.2504347857924
CAPS2	2649	16.0985488102695	13.2551895321876
ZFYVE21	25646	96.1423651275067	89.750661940662
DNAJC10	5080	739.292596648818	722.036999416847
LOC148696	12223	71.7236441668431	77.5129078741526
LOC100996255	11420	71.733962806444	77.5081531277573
PARVG	17611	486.51760039638	500.704330156035
OPRL1	16945	20.4926803464368	17.3439503804812
KLHL7-AS1	9612	24.4084023210626	20.8978423907619
ACRBP	195	26.3559446687746	30.0904221798297
RDH13	19674	70.2663041116451	75.970113063252
